current_date,current_time,departure_time,arrival_time,airline,duration,stops,price,dep_airport,arr_airport,operated_by,other
2019-7-15,7:59,8:15am,8:10pm,KLM,6h 55m,(Nonstop),"$1,308",John F. Kennedy Intl. (JFK),Heathrow (LHR),Air France 9656 operated by Virgin Atlantic,Airbus A340-600 | Lunch
2019-7-15,7:59,8:15am,8:10pm,KLM,7h 5m,(Nonstop),"$1,308",John F. Kennedy Intl. (JFK),Heathrow (LHR),KLM 4825 operated by Virgin Atlantic,Airbus A340-600 | Lunch
2019-7-15,7:59,10:00pm,10:05am,Air France,7h 10m,(Nonstop),"$1,308",Liberty Intl. (EWR),Heathrow (LHR),KLM 4819 operated by Virgin Atlantic,Airbus A330-300 | Dinner
2019-7-15,7:59,11:00pm,11:10am,British Airways,7h 0m,(Nonstop),"$1,540",John F. Kennedy Intl. (JFK),Heathrow (LHR),Air France 3662 operated by Delta,Airbus A330-200 | Dinner
2019-7-15,7:59,10:00pm,10:00am,Iberia,7h 0m,(Nonstop),"$1,550",John F. Kennedy Intl. (JFK),Gatwick (LGW),British Airways 2272,Boeing 777 | Meal
2019-7-15,7:59,10:00pm,10:00am,United,7h 10m,(Nonstop),"$1,559",John F. Kennedy Intl. (JFK),Gatwick (LGW),Iberia 7628 operated by British Airways,Boeing 777
2019-7-15,7:59,8:30am,8:40pm,British Airways,6h 50m,(Nonstop),"$1,671",Liberty Intl. (EWR),Heathrow (LHR),United 934,Boeing 767 | Breakfast
2019-7-15,7:59,7:55am,7:45pm,American Airlines,6h 50m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 178,Boeing 747-400 | Meal
2019-7-15,7:59,10:20am,10:10pm,British Airways,7h 0m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),American Airlines 142,Boeing 777-200 | Lunch | Snack or Brunch
2019-7-15,7:59,6:30pm,6:30am,American Airlines,7h 0m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 112,Boeing 747-400 | Meal
2019-7-15,7:59,6:30pm,6:30am,American Airlines,7h 0m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),American Airlines 6133 operated by British Airways,Boeing 747-400 | Meal
2019-7-15,7:59,9:35pm,9:35am,British Airways,7h 0m,(Nonstop),"$1,671",Liberty Intl. (EWR),Heathrow (LHR),American Airlines 6151 operated by British Airways,Boeing 787-8 | Meal
2019-7-15,7:59,9:35pm,9:35am,British Airways,7h 5m,(Nonstop),"$1,671",Liberty Intl. (EWR),Heathrow (LHR),British Airways 188,Boeing 787-8 | Meal
2019-7-15,7:59,9:00pm,9:05am,British Airways,7h 5m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 172,Boeing 747-400 | Meal
2019-7-15,7:59,9:30pm,9:35am,British Airways,7h 5m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 114,Boeing 777 | Meal
2019-7-15,7:59,11:00pm,11:05am,British Airways,7h 10m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 182,Boeing 777 | Meal
2019-7-15,7:59,6:05pm,6:15am,American Airlines,7h 10m,(Nonstop),"$1,671",Liberty Intl. (EWR),Heathrow (LHR),British Airways 184,Boeing 777 | Meal
2019-7-15,7:59,6:10pm,6:20am,British Airways,7h 10m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),American Airlines 100,BOEING 777-300ER | Dinner | Breakfast
2019-7-15,7:59,7:00pm,7:10am,British Airways,7h 10m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 174,Boeing 747-400 | Meal
2019-7-15,7:59,8:10pm,8:20am,American Airlines,7h 10m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 116,Boeing 747-400 | Meal
2019-7-15,7:59,10:40pm,10:50am,American Airlines,7h 15m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),American Airlines 104,BOEING 777-300ER | Dinner | Breakfast
2019-7-16,1:35,11:00pm,11:10am,Norwegian Air UK,6h 55m,(Nonstop),$892,John F. Kennedy Intl. (JFK),Heathrow (LHR),Delta 3,Airbus A330-200 | Dinner
2019-7-16,1:35,11:25am,11:20pm,Norwegian Air UK,7h 0m,(Nonstop),$892,John F. Kennedy Intl. (JFK),Gatwick (LGW),Norwegian Air UK 7914 operated by Evelop Airlines,Airbus A330-300 | Food and beverage for purchase
2019-7-16,1:35,11:00pm,11:00am,Norwegian Air UK,7h 0m,(Nonstop),$937,John F. Kennedy Intl. (JFK),Gatwick (LGW),Norwegian Air UK 7016,BOEING 787-9 | Food and beverage for purchase
2019-7-16,1:35,10:00pm,10:00am,Delta,7h 10m,(Nonstop),"$1,145",John F. Kennedy Intl. (JFK),Gatwick (LGW),Norwegian Air UK 7018,BOEING 787-9 | Food and beverage for purchase
2019-7-16,1:35,11:00pm,11:10am,Delta,7h 20m,(Nonstop),"$1,145",John F. Kennedy Intl. (JFK),Heathrow (LHR),Delta 3,Airbus A330-200 | Dinner
2019-7-16,1:35,7:30pm,7:50am,Virgin Atlantic,6h 55m,(Nonstop),"$1,153",John F. Kennedy Intl. (JFK),Heathrow (LHR),Delta 1,Airbus A330-200 | Dinner
2019-7-16,1:35,8:15am,8:10pm,Virgin Atlantic,7h 5m,(Nonstop),"$1,153",John F. Kennedy Intl. (JFK),Heathrow (LHR),Virgin Atlantic 26,Airbus A340-600 | Lunch
2019-7-16,1:35,10:00pm,10:05am,Virgin Atlantic,7h 15m,(Nonstop),"$1,153",Liberty Intl. (EWR),Heathrow (LHR),Virgin Atlantic 2,Airbus A330-300 | Dinner
2019-7-16,1:35,8:30pm,8:45am,Virgin Atlantic,7h 15m,(Nonstop),"$1,153",John F. Kennedy Intl. (JFK),Heathrow (LHR),Virgin Atlantic 154,Airbus A340-600 | Dinner
2019-7-16,1:35,9:00pm,9:15am,Virgin Atlantic,7h 15m,(Nonstop),"$1,153",John F. Kennedy Intl. (JFK),Heathrow (LHR),Virgin Atlantic 46,Airbus A340-600 | Dinner
2019-7-16,1:35,10:00pm,10:15am,Virgin Atlantic,7h 20m,(Nonstop),"$1,153",John F. Kennedy Intl. (JFK),Heathrow (LHR),Virgin Atlantic 10,Airbus A330-300 | Dinner
2019-7-16,1:35,7:00pm,7:20am,Virgin Atlantic,7h 25m,(Nonstop),"$1,153",John F. Kennedy Intl. (JFK),Heathrow (LHR),Virgin Atlantic 138,Airbus A330-300 | Dinner
2019-7-16,1:35,6:00pm,6:25am,KLM,6h 55m,(Nonstop),"$1,167",John F. Kennedy Intl. (JFK),Heathrow (LHR),Virgin Atlantic 4,Airbus A330-300 | Dinner
2019-7-16,1:35,8:15am,8:10pm,Air France,6h 55m,(Nonstop),"$1,167",John F. Kennedy Intl. (JFK),Heathrow (LHR),KLM 4825 operated by Virgin Atlantic,Airbus A340-600 | Lunch
2019-7-16,1:35,8:15am,8:10pm,Air France,7h 10m,(Nonstop),"$1,167",John F. Kennedy Intl. (JFK),Heathrow (LHR),Air France 9656 operated by Virgin Atlantic,Airbus A340-600 | Lunch
2019-7-16,1:35,11:00pm,11:10am,KLM,7h 15m,(Nonstop),"$1,167",John F. Kennedy Intl. (JFK),Heathrow (LHR),Air France 3662 operated by Delta,Airbus A330-200 | Dinner
2019-7-16,1:35,10:00pm,10:15am,Delta,6h 55m,(Nonstop),"$1,285",John F. Kennedy Intl. (JFK),Heathrow (LHR),KLM 4828 operated by Virgin Atlantic,Airbus A330-300 | Dinner
2019-7-16,1:35,8:15am,8:10pm,United,7h 10m,(Nonstop),"$1,422",John F. Kennedy Intl. (JFK),Heathrow (LHR),Delta 4371 operated by Virgin Atlantic,Airbus A340-600 | Lunch
2019-7-16,1:35,7:00pm,7:10am,United,7h 10m,(Nonstop),"$1,422",Liberty Intl. (EWR),Heathrow (LHR),United 14,Boeing 767-300 | Dinner
2019-7-16,1:35,10:00pm,10:10am,United,7h 20m,(Nonstop),"$1,422",Liberty Intl. (EWR),Heathrow (LHR),United 940,Boeing 767-300 | Dinner
2019-7-16,1:35,6:00pm,6:20am,United,7h 20m,(Nonstop),"$1,422",Liberty Intl. (EWR),Heathrow (LHR),United 110,Boeing 767-300 | Dinner
2019-7-16,1:35,9:00pm,9:20am,Austrian Airlines,7h 10m,(Nonstop),"$1,432",Liberty Intl. (EWR),Heathrow (LHR),United 16,Boeing 767-300 | Dinner
2019-7-16,1:35,10:00pm,10:10am,Lufthansa,7h 10m,(Nonstop),"$1,432",Liberty Intl. (EWR),Heathrow (LHR),Austrian Airlines 7794 operated by United,Boeing 767-300 | Dinner
2019-7-16,1:35,10:00pm,10:10am,Lufthansa,7h 20m,(Nonstop),"$1,432",Liberty Intl. (EWR),Heathrow (LHR),Lufthansa 7632 operated by United,Boeing 767-300 | Dinner
2019-7-16,1:35,6:00pm,6:20am,Austrian Airlines,7h 20m,(Nonstop),"$1,432",Liberty Intl. (EWR),Heathrow (LHR),Lufthansa 7628 operated by United,Boeing 767-300 | Dinner
2019-7-16,1:35,9:00pm,9:20am,British Airways,7h 0m,(Nonstop),"$1,540",Liberty Intl. (EWR),Heathrow (LHR),Austrian Airlines 7800 operated by United,Boeing 767-300 | Dinner
2019-7-16,1:35,10:00pm,10:00am,Iberia,7h 0m,(Nonstop),"$1,550",John F. Kennedy Intl. (JFK),Gatwick (LGW),British Airways 2272,Boeing 777 | Meal
2019-7-16,1:35,10:00pm,10:00am,British Airways,6h 50m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Gatwick (LGW),Iberia 7628 operated by British Airways,Boeing 777
2019-7-16,1:35,7:55am,7:45pm,British Airways,7h 0m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 178,Boeing 747-400 | Meal
2019-7-16,1:35,6:30pm,6:30am,British Airways,7h 0m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 112,Boeing 747-400 | Meal
2019-7-16,1:35,9:35pm,9:35am,British Airways,7h 5m,(Nonstop),"$1,671",Liberty Intl. (EWR),Heathrow (LHR),British Airways 188,Boeing 787-8 | Meal
2019-7-16,1:35,9:00pm,9:05am,British Airways,7h 5m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 172,Boeing 747-400 | Meal
2019-7-16,1:35,9:30pm,9:35am,British Airways,7h 5m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 114,Boeing 777 | Meal
2019-7-16,1:35,11:00pm,11:05am,British Airways,7h 10m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 182,Boeing 777 | Meal
2019-7-16,1:35,6:05pm,6:15am,British Airways,7h 10m,(Nonstop),"$1,671",Liberty Intl. (EWR),Heathrow (LHR),British Airways 184,Boeing 777 | Meal
2019-7-16,1:35,7:00pm,7:10am,British Airways,7h 10m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 174,Boeing 747-400 | Meal
2019-7-16,1:35,8:10pm,8:20am,British Airways,7h 15m,(Nonstop),"$1,671",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 116,Boeing 747-400 | Meal
2019-7-16,1:35,7:30pm,7:45am,Finnair,6h 50m,(Nonstop),"$1,684",John F. Kennedy Intl. (JFK),Heathrow (LHR),British Airways 176,Boeing 747-400 | Meal
2019-7-16,1:35,7:55am,7:45pm,American Airlines,6h 50m,(Nonstop),"$1,684",John F. Kennedy Intl. (JFK),Heathrow (LHR),Finnair 5478 operated by British Airways,Boeing 747-400 | Meal
2019-7-16,1:35,10:20am,10:10pm,American Airlines,7h 10m,(Nonstop),"$1,684",John F. Kennedy Intl. (JFK),Heathrow (LHR),American Airlines 142,Boeing 777-200 | Lunch | Snack or Brunch
2019-7-16,1:35,6:10pm,6:20am,American Airlines,7h 10m,(Nonstop),"$1,684",John F. Kennedy Intl. (JFK),Heathrow (LHR),American Airlines 100,BOEING 777-300ER | Dinner | Breakfast
2019-7-16,1:35,10:40pm,10:50am,American Airlines,7h 15m,(Nonstop),"$1,684",John F. Kennedy Intl. (JFK),Heathrow (LHR),American Airlines 104,BOEING 777-300ER | Dinner | Breakfast
2019-7-16,1:35,7:25pm,7:40am,American Airlines,7h 0m,(Nonstop),"$1,803",John F. Kennedy Intl. (JFK),Heathrow (LHR),American Airlines 106,Boeing 777-200 | Dinner | Breakfast
2019-7-16,1:35,10:00pm,10:00am,British Airways,7h 0m,(Nonstop),"$2,322",John F. Kennedy Intl. (JFK),Gatwick (LGW),American Airlines 6150 operated by British Airways,Boeing 777 | Meal
2019-7-16,1:35,10:00pm,10:00am,Delta,7h 5m,(Nonstop),"$2,322",John F. Kennedy Intl. (JFK),Gatwick (LGW),British Airways 2272,Boeing 777 | Meal
2019-7-15,12:16,7:00pm,7:10am,Norwegian Air UK,6h 55m,(Nonstop),"$1,006",Liberty Intl. (EWR),Heathrow (LHR),United 14,Boeing 767-300 | Dinner
2019-7-15,12:16,11:25am,11:20pm,Norwegian Air UK,7h 0m,(Nonstop),"$1,051",John F. Kennedy Intl. (JFK),Gatwick (LGW),Norwegian Air UK 7914 operated by Evelop Airlines,Airbus A330-300 | Food and beverage for purchase
2019-7-15,12:16,10:00pm,10:00am,Norwegian Air UK,7h 0m,(Nonstop),"$1,051",John F. Kennedy Intl. (JFK),Gatwick (LGW),Norwegian Air UK 7018,BOEING 787-9 | Food and beverage for purchase
2019-7-15,12:16,11:00pm,11:00am,United,7h 10m,(Nonstop),"$1,125",John F. Kennedy Intl. (JFK),Gatwick (LGW),Norwegian Air UK 7016,BOEING 787-9 | Food and beverage for purchase
2019-7-15,12:16,7:00pm,7:10am,United,7h 10m,(Nonstop),"$1,125",Liberty Intl. (EWR),Heathrow (LHR),United 14,Boeing 767-300 | Dinner
2019-7-15,12:16,10:00pm,10:10am,United,7h 20m,(Nonstop),"$1,125",Liberty Intl. (EWR),Heathrow (LHR),United 940,Boeing 767-300 | Dinner
